country,dealer,website,listings_url,classe,found,valid
BE,DriveCity,https://drivecity.be,https://drivecity.be/for-sale,NEEDS_CSS,39,0
BE,Gentleman Car spl,https://gentlemancar.be,https://gentlemancar.be/showroom-la-legende-shelby/,NEEDS_CSS,14,0
BE,House of Cars,https://www.houseofcars.be,https://www.houseofcars.be/nos-vehicules/,NEEDS_CSS,42,0
BE,KGC Automobiles,https://www.kgc-automobiles.com,https://www.kgc-automobiles.com/for-sale,READY,11,1
BE,Lekeux Classic Cars,https://www.lekeux.be,https://www.lekeux.eu/voitures-vendre,NEEDS_CSS,4,0
BE,LM Sportcars,https://www.lmsportcars.be,https://www.lmsportcars.be,WATCH_JS,0,0
BE,Machines with a Mission,https://machineswithamission.com,https://machineswithamission.com/machines-for-sale/,NEEDS_CSS,25,0
BE,Marcel Roks Consultants,http://mroks.com,http://mroks.com/stock,NEEDS_CSS,11,0
BE,Mecanic Import,http://www.mecanicimport.com,http://www.mecanicimport.com,WATCH_JS,0,0
BE,Nijsmans Classic Cars,https://www.nijsmans.com,https://www.nijsmans.com,WATCH_JS,0,0
BE,Octane Evo,https://www.octane-evo.com,https://www.octane-evo.com,WATCH_JS,0,0
